# [1] m:            [M_sun/h] 
# [2] sigma 
# [3] ln(1/sigma) 
# [4] n_eff 
# [5] f(sigma) 
# [6] dn/dm:        [h^4/(Mpc^3*M_sun)] 
# [7] dn/dlnm:      [h^3/Mpc^3] 
# [8] dn/dlog10m:   [h^3/Mpc^3] 
# [9] n(>m):        [h^3/Mpc^3] 
# [11] rho(>m):     [M_sun*h^2/Mpc^3] 
# [11] rho(<m):     [M_sun*h^2/Mpc^3] 
# [12] Lbox(N=1):   [Mpc/h]
1.000000000000000000e+06 3.405266218439022108e+00 -1.225323121108811364e+00 -2.623830257296612345e+00 2.641744622893103522e-01 1.248012282834733665e-03 1.248012282834733696e+03 2.873654478328726782e+03 1.365797284211352462e+03 3.389066075505728531e+10 4.146144924494271851e+10 9.013039029798908253e-02
1.122018454301962862e+06 3.380689255116084979e+00 -1.218079610337715391e+00 -2.621181127122873100e+00 2.650343316425021745e-01 1.001562163586198952e-03 1.123771230674316712e+03 2.587578883686254812e+03 1.229266450160978593e+03 3.374623661161261749e+10 4.160587338838738251e+10 9.335078845318001139e-02
1.258925411794166081e+06 3.356119573882609508e+00 -1.210785417851818702e+00 -2.618544707676003114e+00 2.658992736184270234e-01 8.037203470761913101e-04 1.011823968910244275e+03 2.329810787546799475e+03 1.106331708380152804e+03 3.360032737999829483e+10 4.175178262000170898e+10 9.668777065026420980e-02
1.412537544622752583e+06 3.331560618805478047e+00 -1.203440848504166549e+00 -2.615924110839309868e+00 2.667691315651796180e-01 6.449065489032119406e-04 9.109547130988761410e+02 2.097550742774139962e+03 9.956476701221298526e+02 3.345292920047242737e+10 4.189918079952757263e+10 1.001455000433261466e-01
1.584893192461110884e+06 3.307015584107189987e+00 -1.196046146449147862e+00 -2.613319972558531656e+00 2.676437497235607532e-01 5.174316787228657247e-04 8.200739451715945734e+02 1.888290041304930128e+03 8.960016505201534756e+02 3.330403902027802658e+10 4.204807097972196960e+10 1.037282529782704299e-01
1.778279410038919188e+06 3.282487491986573858e+00 -1.188601516673182257e+00 -2.610726580285919862e+00 2.685229704274068041e-01 4.151264069929164018e-04 7.382107421189396064e+02 1.699793050291142208e+03 8.062995732302520082e+02 3.315365289491511917e+10 4.219845710508488464e+10 1.074404594110064670e-01
1.995262314968874678e+06 3.257979321055158195e+00 -1.181107163031152263e+00 -2.608136996382922845e+00 2.694066293653164523e-01 3.330325700081615266e-04 6.644873365945181831e+02 1.530038635725854419e+03 7.255537810798274450e+02 3.300176450959086609e+10 4.235034549040913391e+10 1.112867510003427290e-01
2.238721138568333350e+06 3.233493892260471014e+00 -1.173563253008485407e+00 -2.605554368931536580e+00 2.702945594927101403e-01 2.671582696261726587e-04 5.980928655554509987e+02 1.377159716454073532e+03 6.528738222753295304e+02 3.284836688462284851e+10 4.250374311537715149e+10 1.152719344872897150e-01
2.511886431509572081e+06 3.209033787659391290e+00 -1.165969891102951017e+00 -2.602980423926821718e+00 2.711865938762414441e-01 2.143010530650600435e-04 5.382999074523371519e+02 1.239481342459826010e+03 5.874577958024823374e+02 3.269345406125673294e+10 4.265865593874327087e+10 1.194009483408504518e-01
2.818382931264443323e+06 3.184601414202655967e+00 -1.158327136515533207e+00 -2.600412477543267542e+00 2.720825632926331950e-01 1.718924479110138753e-04 4.844587412056638982e+02 1.115507475670822032e+03 5.285830753492164149e+02 3.253701997137266922e+10 4.281509002862733459e+10 1.236788909519982022e-01
3.162277660168366507e+06 3.160199148201725983e+00 -1.150635047195868843e+00 -2.597841410646039684e+00 2.729822907524775966e-01 1.378719728915978992e-04 4.359894598384386768e+02 1.003902830926515207e+03 4.755978176842831999e+02 3.237905630326398849e+10 4.297305369673600769e+10 1.281110868509089118e-01
3.548133892335738521e+06 3.135829298018211642e+00 -1.142893667976723426e+00 -2.595268440609586946e+00 2.738855925958078585e-01 1.105809776276172490e-04 3.923561145681688345e+02 9.034333405497295644e+02 4.279144133973773023e+02 3.221955325450675583e+10 4.313255674549324036e+10 1.327030877899483263e-01
3.981071705534953158e+06 3.111493956571572461e+00 -1.135102982737469235e+00 -2.592697050572252415e+00 2.747922837370335158e-01 8.868828480337573631e-05 3.530744212431446840e+02 8.129838990719651974e+02 3.850039824068351209e+02 3.205850201318872070e+10 4.329360798681127930e+10 1.374606076532568222e-01
4.466835921509607695e+06 3.087195044733489269e+00 -1.127262926139403820e+00 -2.590127319857729482e+00 2.757021758969849246e-01 7.112681024541825424e-05 3.177117909866318541e+02 7.315584337942585762e+02 3.463904240851796885e+02 3.189589454597856140e+10 4.345621545402143860e+10 1.423895248623274767e-01
5.011872336272694170e+06 3.062934438912618518e+00 -1.119373423414127267e+00 -2.587549752600398101e+00 2.766150725896487361e-01 5.704158397026434839e-05 2.858851367177438192e+02 6.582748541148416734e+02 3.116445918874523500e+02 3.173172102043461990e+10 4.362038897956538391e+10 1.474959634553434651e-01
5.623413251903456636e+06 3.038714028632829578e+00 -1.111434409024147252e+00 -2.584962014402507169e+00 2.775307666053063449e-01 4.574494916794086713e-05 2.572427533586486561e+02 5.923233291643683742e+02 2.803796373054722153e+02 3.156596931069370651e+10 4.378614068930628967e+10 1.527863338935167570e-01
6.309573444801891223e+06 3.014535533914393994e+00 -1.103445766542269224e+00 -2.582369362512344502e+00 2.784490465639510304e-01 3.668447040533580127e-05 2.314633603061276403e+02 5.329640830151993214e+02 2.522474520009831451e+02 3.139862793859719849e+10 4.395348206140280151e+10 1.582672552429134072e-01
7.079457843841330148e+06 2.990400504155984684e+00 -1.095407326310634755e+00 -2.579773730978079271e+00 2.793696967003430620e-01 2.941756089770554639e-05 2.082603822439415353e+02 4.795372516161416456e+02 2.269349186351997218e+02 3.122968694403235245e+10 4.412242305596765137e+10 1.639455216438162333e-01
7.943282347242756747e+06 2.966310417530320986e+00 -1.087318896880782759e+00 -2.577167684654997348e+00 2.802924927648988707e-01 2.358977533221387810e-05 1.873802459717971374e+02 4.314589610962177062e+02 2.041600133173908489e+02 3.105913534136727142e+10 4.429297465863272858e+10 1.698281863050927765e-01
8.912509381337385625e+06 2.942266817452994676e+00 -1.079180310607032789e+00 -2.574544472772618775e+00 2.812171963765341953e-01 1.891647504273853391e-05 1.685932612802417054e+02 3.882003302031347971e+02 1.836685310349071187e+02 3.088695935551704788e+10 4.446515064448295593e+10 1.759226462641537703e-01
9.999999999999918044e+06 2.918271150204756470e+00 -1.070991369088753586e+00 -2.571910075810470708e+00 2.821435607953012847e-01 1.516873333923466037e-05 1.516873333923453515e+02 3.492729926652323797e+02 1.652316979631980018e+02 3.071314513023139954e+10 4.463896486976860046e+10 1.822365750669759088e-01
1.122018454301953875e+07 2.894324688686599867e+00 -1.062751815657095422e+00 -2.569267686063697820e+00 2.830713334760019961e-01 1.216319060340207359e-05 1.364732432020924477e+02 3.142412553896890586e+02 1.486438417618250298e+02 3.053768076015253067e+10 4.481442923984747314e+10 1.887778459343975590e-01
1.258925411794155836e+07 2.870428610459370589e+00 -1.054461360244653756e+00 -2.566613692754724951e+00 2.840002526449977860e-01 9.752996753252558143e-06 1.227829545381554226e+02 2.827182007933222962e+02 1.337198553572497985e+02 3.036055435640111160e+10 4.499155564359889221e+10 1.955545989647099747e-01
1.412537544622741081e+07 2.846584169382498253e+00 -1.046119738401833699e+00 -2.563937648267606839e+00 2.849300401276984029e-01 7.820436597038517339e-06 1.104666030865861188e+02 2.543587535408632618e+02 1.202929314988952285e+02 3.018175125226727676e+10 4.517035874773272705e+10 2.025753651710964220e-01
1.584893192461097986e+07 2.822792611830714282e+00 -1.037726682821683344e+00 -2.561243606170966469e+00 2.858604040362764387e-01 6.270780931255461460e-06 9.938518009361645511e+01 2.288428341480898496e+02 1.082128918066714505e+02 3.000125556747609711e+10 4.535085443252390289e+10 2.098490459091282567e-01
1.778279410038904473e+07 2.799055013996113228e+00 -1.029281865215514902e+00 -2.558536803628299161e+00 2.867910445953721355e-01 5.028104055697664799e-06 8.941373913780266491e+01 2.058827428475627244e+02 9.734475238178018230e+01 2.981905344435785675e+10 4.553305655564214325e+10 2.173847888494828129e-01
1.995262314968858287e+07 2.775372339661049015e+00 -1.020784914651974518e+00 -2.555817527559700597e+00 2.877216513568534029e-01 4.031606427392746510e-06 8.044112373362979440e+01 1.852225323727455191e+02 8.756712050127251246e+01 2.963513229905421066e+10 4.571697770094578552e+10 2.251920098511309420e-01
2.238721138568314910e+07 2.751745601770049898e+00 -1.012235474580866157e+00 -2.553073640947365330e+00 2.886518962488047180e-01 3.232619227872009143e-06 7.236932998379451476e+01 1.666365404106522874e+02 7.877064368168760211e+01 2.944947722800379562e+10 4.590263277199620056e+10 2.332805524965982924e-01
2.511886431509551406e+07 2.728175892297690641e+00 -1.003633214551399533e+00 -2.550304756140323814e+00 2.895814317211730660e-01 2.591989111527111054e-06 6.510782279865448174e+01 1.499163022134796961e+02 7.085682261608432952e+01 2.926207086028696060e+10 4.609003913971304321e+10 2.416607443156049972e-01
2.818382931264420226e+07 2.704664160170669795e+00 -9.949777493856213351e-01 -2.547518549163755530e+00 2.905098988231883950e-01 2.078288731707991178e-06 5.857413487684982556e+01 1.348719298024570321e+02 6.373711681568593690e+01 2.907289749272344589e+10 4.627921250727655029e+10 2.503432361491337854e-01
3.162277660168340430e+07 2.681211225276695309e+00 -9.862686421543572779e-01 -2.544718146382764612e+00 2.914369259785180022e-01 1.666360973016278527e-06 5.269496078745756051e+01 1.213346311851055646e+02 5.733195279099690111e+01 2.888194385810760498e+10 4.647016614189239502e+10 2.593389541664938291e-01
3.548133892335709929e+07 2.657817907239411248e+00 -9.775054505099296520e-01 -2.541892944584964287e+00 2.923621231622166028e-01 1.336079360372430955e-06 4.740588461387638830e+01 1.091560832321075765e+02 5.156968493056659497e+01 2.868919531008963394e+10 4.666291468991036987e+10 2.686592763694234387e-01
3.981071705534920096e+07 2.634485165064689216e+00 -9.686877796263687612e-01 -2.539036337673063137e+00 2.932850755899673589e-01 1.071274635984174796e-06 4.264821142173819624e+01 9.820113586255277482e+01 4.638575445320010715e+01 2.849463376961357117e+10 4.685747623038642883e+10 2.783161822566628807e-01
4.466835921509570628e+07 2.611213876029448322e+00 -9.598151998166718490e-01 -2.536157595733306458e+00 2.942053516553415071e-01 8.589446618546101408e-07 3.836764870161064067e+01 8.834477595356102597e+01 4.172210665779728345e+01 2.829824192407835007e+10 4.705386807592164612e+10 2.883220941406773874e-01
5.011872336272653192e+07 2.588004767486034474e+00 -9.508872187876662441e-01 -2.533261589522075141e+00 2.951225047845169591e-01 6.886840718125170899e-07 3.451596647948763774e+01 7.947594988595041343e+01 3.752658851180951416e+01 2.810000569074348450e+10 4.725210430925651550e+10 2.986897400864145791e-01
5.623413251903410256e+07 2.564858516612635864e+00 -9.419033178860607425e-01 -2.530342248548572925e+00 2.960360685904611100e-01 5.521667996545444279e-07 3.105062098438460438e+01 7.149669700685210216e+01 3.375227233948946548e+01 2.789991099373147583e+10 4.745219900626852417e+10 3.094323111842569585e-01
